,id,latitude,longitude,is_location_exact,Property_ID,bedrooms,price,review_scores_rating,number_of_reviews,std_review,Neighbourhood_ID,cleaning_fee,security_deposit,minimum_nights,instant_bookable,is_business_travel_ready,Cancellation_ID,availability_365,Wifi,TV,kitchen,Distance_from_center,Distance_from_airport
18025,23749216,52.54653296,13.34619239,1,2002,0,55,91,16,2.701071894,1094,0,0,3,1,0,3002,0,0,0,1,4.9,4.6
18026,23749409,52.53830908,13.45179227,0,2002,0,30,80,1,2.495024917,1098,50,0,3,1,0,3002,0,1,1,1,3.8,11.4
18027,23750840,52.49137909,13.40320091,1,2002,2,50,100,2,2.990099337,1121,30,0,2,0,0,3002,0,1,0,1,3.2,11.7
18028,23755739,52.45189863,13.13208676,1,2012,4,44,92,29,2.674131784,1038,0,0,2,1,0,3003,243,1,1,0,20,17.4
18029,23756513,52.51777227,13.46866023,1,2002,1,39,94,1,2.845024917,1031,0,0,1,1,0,3002,0,1,0,1,4.3,13.3
18030,23757246,52.54377536,13.37665145,1,2002,1,30,100,6,2.970882267,1018,0,0,5,0,0,3002,0,1,0,1,3.3,6.5
18031,23758584,52.5551274,13.40687485,1,2002,1,44,100,2,2.990099337,1097,0,0,1,1,0,3002,0,1,0,1,3.9,7.9
18032,23758953,52.47495915,13.42597294,1,2002,1,22,100,4,2.98039472,1112,20,0,1,1,0,3003,0,1,1,1,5.2,14.1
18033,23759124,52.47640001,13.42461602,1,2002,1,25,100,4,2.98039472,1112,20,0,1,1,0,3003,0,1,1,1,5,13.9
18034,23759210,52.46010747,13.38557456,1,2002,1,20,94,1,2.845024917,1120,0,0,5,0,0,3002,0,1,0,1,6.8,14
18035,23759280,52.54282043,13.36280273,0,2002,1,30,97,6,2.895882267,1124,20,0,1,0,0,3002,0,1,0,1,3.8,5.8
18036,23759740,52.52569612,13.40472032,1,2002,1,60,92,5,2.775614712,1003,20,300,1,0,0,3003,35,1,0,1,0.6,9.2
18037,23761144,52.64569849,13.30641112,1,2007,2,38,94,0,2.85,1084,0,0,60,1,0,3001,73,1,1,1,15.5,8.1
18038,23761166,52.48496627,13.34244419,1,2002,1,30,100,3,2.985222767,1110,0,0,1,0,0,3002,58,1,0,1,5.8,10.3
18039,23762997,52.53280788,13.42579296,1,2002,1,43,97,8,2.886558173,1099,0,100,30,0,0,3001,279,1,1,1,2,10
18040,23763058,52.54803643,13.43417473,1,2002,1,15,100,2,2.990099337,1096,0,0,1,1,0,3002,0,1,0,1,3.7,9.9
18041,23763605,52.5515241,13.41276561,1,2002,0,23,90,2,2.740099337,1097,15,0,2,1,0,3003,0,1,0,1,3.5,8.4
18042,23763971,52.49146293,13.39676755,1,2003,1,40,98,10,2.902418709,1121,0,0,3,1,0,3002,0,1,0,1,3.2,11.4
18043,23764131,52.5008214,13.40882784,1,2002,0,45,94,0,2.85,1107,0,0,1,0,0,3002,0,0,1,1,2.1,11.2
18044,23765083,52.50046348,13.40716581,1,2002,0,35,94,1,2.845024917,1107,0,0,5,0,0,3002,0,0,1,1,2.2,11.1
18045,23765921,52.46091331,13.37765207,1,2005,1,30,98,10,2.902418709,1120,5,0,4,1,0,3001,26,1,0,1,6.8,13.7
18046,23767210,52.55361101,13.41183592,1,2002,1,79,100,4,2.98039472,1097,20,0,2,1,0,3003,42,1,0,1,3.8,8.3
18047,23767460,52.54082297,13.50562975,1,2007,1,21,98,11,2.897917068,1008,0,100,2,1,0,3002,0,1,1,1,7.2,14.8
18048,23768719,52.54001271,13.41027729,1,2002,2,70,96,11,2.847917068,1100,50,0,2,1,0,3003,35,1,0,1,2.3,8.7
18049,23769479,52.49151156,13.42612887,1,2002,1,35,100,2,2.990099337,1103,0,0,2,0,0,3002,123,1,0,1,3.5,12.7
18050,23769778,52.50994601,13.45263777,1,2002,1,47,82,23,2.447266801,1033,45,90,2,1,0,3003,87,1,1,1,3.4,12.8
18051,23770651,52.49697513,13.42292513,1,2002,0,55,96,5,2.875614712,1108,0,100,7,1,0,3001,0,1,1,1,2.8,12.2
18052,23776073,52.5166445,13.46506279,1,2002,1,45,100,1,2.995024917,1031,20,200,4,0,0,3001,0,1,0,1,4.1,13.2
18053,23776214,52.49244107,13.3945803,1,2002,1,65,86,19,2.563479567,1121,50,200,2,0,0,3003,1,1,0,1,3.1,11.3
18054,23778937,52.5343421,13.35857157,1,2002,1,20,100,1,2.995024917,1073,0,0,7,1,0,3002,0,1,0,1,3.5,6.1
18055,23779532,52.50195117,13.44241672,1,2002,1,50,100,1,2.995024917,1077,40,0,2,1,0,3002,0,1,1,1,3.2,12.8
18056,23781740,52.46608738,13.380438,1,2002,1,40,100,1,2.995024917,1120,0,0,7,0,0,3001,0,1,1,1,6.2,13.3
18057,23782004,52.52436851,13.48045811,1,2002,1,55,100,1,2.995024917,1030,0,0,1,0,0,3002,84,1,0,1,5.1,13.7
18058,23782267,52.51022747,13.45091092,1,2002,1,34,93,17,2.746832408,1058,56,92,2,1,0,3001,85,1,1,1,3.3,12.7
18059,23782669,52.46537557,13.5790782,1,2003,2,39,97,37,2.770367165,1054,30,100,2,0,0,3003,60,1,1,0,13.3,22.7
18060,23782684,52.47884889,13.44574746,1,2002,0,33,100,4,2.98039472,1104,0,0,14,0,0,3002,0,1,0,1,5.3,14.7
18061,23782881,52.50787581,13.22834436,1,2002,0,35,94,0,2.85,1046,30,100,13,0,0,3002,339,1,1,1,12,8.5
18062,23783691,52.48857447,13.35022301,0,2002,2,130,100,1,2.995024917,1110,200,1000,90,0,0,3001,311,1,1,1,5.1,10.1
18063,23784479,52.56083051,13.39193794,1,2002,1,25,100,1,2.995024917,1087,40,1000,31,0,0,3002,84,1,1,1,4.6,6.8
18064,23784852,52.50786008,13.46121958,0,2003,1,40,96,17,2.821832408,1033,15,0,3,1,0,3002,147,1,1,1,4,13.4
18065,23785647,52.49486885,13.42990242,1,2002,2,55,80,1,2.495024917,1108,120,150,62,1,0,3001,329,1,1,1,3.3,12.7
18066,23785904,52.54015418,13.41012682,1,2002,0,65,75,4,2.35539472,1100,0,150,2,1,0,3003,0,1,0,1,2.3,8.7
18067,23786410,52.51901622,13.45962675,1,2002,1,21,96,19,2.813479567,1031,10,0,10,1,0,3001,251,1,0,1,3.7,12.7
18068,23786884,52.63188566,13.26508185,1,2004,1,80,99,15,2.905353988,1084,35,0,2,1,0,3002,170,1,1,1,15.6,6.8
18069,23786917,52.47940823,13.44510861,1,2002,2,40,98,8,2.911558173,1104,25,0,1,1,0,3002,0,1,0,1,5.3,14.6
18070,23786962,52.50525675,13.32695597,1,2002,0,40,100,2,2.990099337,1091,0,950,30,0,0,3001,156,1,1,1,5.5,7.9
18071,23787910,52.4858289,13.42888311,1,2002,1,30,89,13,2.664047715,1103,15,4000,3,0,0,3001,8,1,0,1,4.1,13.3
18072,23788129,52.48487134,13.43296826,1,2002,0,30,100,2,2.990099337,1103,0,0,2,1,0,3002,0,1,0,1,4.3,13.6
18073,23790730,52.49228783,13.38940704,1,2002,1,50,91,41,2.606825125,1121,0,0,2,0,0,3001,54,1,1,1,3.3,11.1
18074,23793795,52.53572096,13.37767252,0,2002,1,20,91,7,2.74119691,1019,20,0,1,1,0,3002,0,1,0,1,2.5,7
18075,23796311,52.5198124,13.46657027,1,2002,1,32,100,2,2.990099337,1031,0,0,5,1,0,3003,276,1,1,1,4.2,13.1
18076,23797584,52.46612273,13.42698553,1,2003,0,45,90,10,2.702418709,1112,45,200,2,0,0,3003,42,1,0,1,6.2,14.9
18077,23799290,52.54558436,13.39889309,1,2002,1,42,100,2,2.990099337,1018,0,0,7,0,0,3002,0,1,1,1,2.9,7.7
18078,23802496,52.54839548,13.45406718,1,2002,1,24,100,1,2.995024917,1125,10,0,2,0,0,3002,69,1,0,1,4.6,11.2
18079,23807958,52.52934695,13.40788358,1,2002,1,65,100,2,2.990099337,1100,0,0,2,1,0,3003,0,1,0,1,1.1,9.1
18080,23808124,52.52826527,13.40158298,1,2002,1,35,95,28,2.752891871,1003,10,0,2,1,0,3002,2,1,1,1,0.9,8.8
18081,23808939,52.52279276,13.43456145,1,2002,1,40,94,1,2.845024917,1057,30,0,1,0,0,3002,0,1,0,1,2,11
18082,23809073,52.51261891,13.49088594,0,2002,0,57,92,35,2.652344045,1009,25,0,1,1,0,3003,320,1,1,1,5.9,14.9
18083,23810210,52.54355587,13.42068765,1,2002,1,30,88,5,2.675614712,1050,35,1000,4,0,0,3001,124,1,1,1,2.8,9.2
18084,23813433,52.48048328,13.44673479,0,2002,2,90,100,6,2.970882267,1104,0,0,1,1,0,3002,0,1,0,1,5.2,14.6
18085,23815702,52.47825229,13.42164753,1,2002,1,25,96,5,2.875614712,1112,0,0,7,0,0,3002,0,1,0,1,4.8,13.6
18086,23819598,52.54226042,13.42441906,1,2002,1,90,100,1,2.995024917,1050,20,0,2,0,0,3002,0,1,0,1,2.8,9.5
18087,23819602,52.56068058,13.38904935,1,2002,0,80,94,0,2.85,1087,0,0,3,0,0,3002,0,1,0,1,4.6,6.6
18088,23820037,52.53748771,13.41646967,1,2002,0,40,80,3,2.485222767,1100,0,0,2,1,0,3002,0,1,0,1,2.1,9.2
18089,23820741,52.53746921,13.41869511,1,2002,1,119,100,9,2.956965593,1100,90,1500,3,1,0,3003,233,1,1,1,2.2,9.3
18090,23820977,52.49351096,13.32856361,1,2002,0,18,94,0,2.85,1123,10,100,14,0,0,3002,4,1,0,1,6,9.2
18091,23821600,52.48938943,13.45701227,0,2002,1,32,98,10,2.902418709,1005,8,0,1,1,0,3002,0,1,0,1,4.9,14.4
18092,23821976,52.48136072,13.44458821,1,2002,1,20,100,1,2.995024917,1104,0,0,5,1,0,3003,0,1,0,1,5.1,14.4
18093,23822405,52.53236294,13.38134881,1,2002,3,460,100,3,2.985222767,1019,100,1000,3,0,0,3003,347,1,0,1,2.1,7.5
18094,23823410,52.51657603,13.42766015,1,2002,1,78,99,28,2.852891871,1058,49,500,3,0,0,3003,167,1,1,1,1.6,11
18095,23823664,52.53301582,13.37966097,1,2002,3,300,100,12,2.943460218,1003,100,1000,2,0,0,3003,362,1,0,1,2.2,7.3
18096,23823848,52.46638343,13.38194484,1,2002,1,40,94,0,2.85,1120,0,0,7,1,0,3002,0,1,0,1,6.2,13.3
18097,23828660,52.49333611,13.36412243,1,2002,1,35,93,7,2.79119691,1109,10,0,1,1,0,3002,137,1,0,0,4.1,10.1
18098,23830963,52.48581507,13.42641778,1,2002,2,50,90,2,2.740099337,1103,35,0,2,0,0,3002,279,1,0,1,4.1,13.2
18099,23831320,52.5446433,13.43259108,1,2002,1,39,80,1,2.495024917,1096,0,0,25,1,0,3002,341,1,0,1,3.3,9.9
18100,23833450,52.54354606,13.57467478,1,2002,1,60,96,16,2.826071894,1071,25,100,2,1,0,3003,129,1,1,1,11.8,19.3
18101,23833469,52.54060785,13.37050119,0,2002,1,59,100,2,2.990099337,1018,45,0,1,1,0,3003,0,1,1,1,3.3,6.3
18102,23833788,52.52368882,13.3490411,1,2002,1,45,95,38,2.716930705,1073,15,0,2,0,0,3003,312,1,0,0,3.8,6.6
18103,23834215,52.54847854,13.35405734,1,2002,2,40,94,1,2.845024917,1094,10,1000,5,0,0,3002,2,1,0,1,4.7,4.9
18104,23834311,52.52458958,13.45020047,1,2002,2,72,85,11,2.572917068,1031,60,500,2,0,0,3001,353,1,1,1,3.1,11.9
18105,23834344,52.53025323,13.35111281,1,2002,0,24,100,1,2.995024917,1073,15,150,7,0,0,3002,0,1,0,1,3.8,6.1
18106,23836532,52.51383291,13.44645921,1,2002,1,25,100,1,2.995024917,1058,0,0,3,0,0,3002,0,1,0,1,2.9,12.2
18107,23837301,52.48174727,13.43216922,1,2002,2,99,100,6,2.970882267,1082,40,500,3,1,0,3001,0,1,1,1,4.6,13.8
18108,23838011,52.51618915,13.46539847,0,2002,1,40,100,9,2.956965593,1031,10,0,2,1,0,3002,157,1,0,1,4.1,13.2
18109,23838199,52.55325584,13.41682328,1,2002,0,15,100,4,2.98039472,1096,0,0,4,1,0,3002,0,1,0,1,3.8,8.6
18110,23838568,52.53030765,13.34386213,1,2002,1,45,100,4,2.98039472,1073,15,0,2,0,0,3002,0,1,0,1,4.3,5.8
18111,23838840,52.51852886,13.43084925,0,2002,1,109,100,5,2.975614712,1058,0,0,5,0,0,3003,102,1,1,1,1.8,11.1
18112,23838917,52.54417231,13.41682281,0,2002,1,75,100,5,2.975614712,1050,5,0,3,1,0,3001,0,1,1,1,2.8,8.9
18113,23839778,52.52127523,13.35415716,1,2002,1,25,100,53,2.794302485,1073,5,0,1,0,0,3003,78,1,0,1,3.4,7.1
18114,23840312,52.53112872,13.40730663,1,2002,2,110,100,5,2.975614712,1100,40,600,3,1,0,3001,0,1,0,1,1.2,9
18115,23840910,52.53128924,13.40711091,1,2002,1,60,100,8,2.961558173,1100,35,0,2,1,0,3002,85,1,1,1,1.3,9
18116,23841135,52.5398863,13.35672204,1,2002,1,25,93,9,2.781965593,1124,35,350,3,0,0,3001,21,1,0,1,3.9,5.6
18117,23846393,52.56327203,13.36561722,1,2002,1,75,100,2,2.990099337,1088,40,300,14,0,0,3002,0,1,1,1,5.5,5
18118,23848179,52.5433948,13.41258811,0,2002,1,50,94,0,2.85,1097,20,0,3,0,0,3001,87,1,1,1,2.7,8.7
18119,23848259,52.49395285,13.33892489,1,2002,0,65,98,14,2.884679118,1110,15,1000,2,0,0,3003,0,1,1,1,5.3,9.3
18120,23848408,52.54186647,13.42202534,0,2002,1,75,87,19,2.588479567,1050,25,0,4,1,0,3001,115,1,1,1,2.7,9.3
18121,23850863,52.58118828,13.40635558,1,2002,1,70,100,1,2.995024917,1015,0,0,18,1,0,3002,296,0,1,1,6.8,7.6
18122,23851529,52.51371223,13.48693952,1,2002,1,80,94,0,2.85,1009,20,0,2,0,0,3002,263,1,0,1,5.6,14.6
18123,23852412,52.53215881,13.42205285,1,2002,1,30,90,12,2.693460218,1099,10,0,2,0,0,3001,83,1,0,0,1.8,9.8
18124,23852467,52.53457312,13.40512484,1,2002,1,49,100,5,2.975614712,1019,4,0,3,1,0,3003,0,1,0,1,1.6,8.7
18125,23853035,52.54170095,13.41225266,1,2002,2,300,100,5,2.975614712,1097,90,500,1,1,0,3001,285,1,1,1,2.5,8.7
18126,23853837,52.52323492,13.40873101,1,2002,2,120,99,34,2.830885161,1003,59,500,3,0,0,3001,35,1,1,1,0.4,9.5
18127,23854036,52.5301193,13.33480524,1,2002,1,45,100,1,2.995024917,1074,0,0,3,0,0,3003,0,1,1,1,4.9,5.5
18128,23854303,52.48229532,13.43761646,1,2002,1,70,100,2,2.990099337,1103,20,0,3,0,0,3002,0,1,1,1,4.7,14
18129,23855094,52.49247285,13.41144349,1,2002,1,24,93,3,2.810222767,1121,15,0,2,1,0,3003,0,1,0,1,3.1,12
18130,23855318,52.47775626,13.42065404,1,2002,1,70,98,10,2.902418709,1112,40,150,4,0,0,3002,31,1,0,1,4.8,13.6
18131,23855396,52.45082282,13.33584856,1,2002,1,36,100,3,2.985222767,1002,0,0,5,1,0,3003,0,1,1,1,9,13.9
18132,23856754,52.52590889,13.41826578,1,2002,1,39,95,49,2.681313197,1003,15,0,2,1,0,3003,71,1,0,0,1.1,9.9
18133,23857526,52.51871873,13.46773447,1,2002,0,42,73,3,2.310222767,1031,0,0,3,0,0,3002,0,1,1,1,4.3,13.2
18134,23863319,52.55200163,13.37657437,0,2002,1,17,100,8,2.961558173,1124,0,0,4,1,0,3003,0,1,0,1,4,6.1
18135,23864602,52.50335955,13.29315069,1,2002,1,70,94,0,2.85,1079,50,0,3,0,0,3002,276,1,1,1,7.8,7.8
18136,23867497,52.52050896,13.40327455,1,2005,1,332,94,0,2.85,1003,0,0,1,1,0,3002,179,1,0,1,0.1,9.4
18137,23867516,52.53494665,13.18253458,1,2002,2,35,100,1,2.995024917,1134,50,200,30,0,0,3001,332,1,1,1,15.1,8.6
18138,23869010,52.43815285,13.20329898,1,2002,1,30,94,1,2.845024917,1136,0,0,3,0,0,3002,0,1,0,1,16.4,16.2
18139,23871170,52.4627435,13.38044945,1,2002,1,35,100,5,2.975614712,1120,10,100,2,0,0,3001,0,1,0,1,6.6,13.6
18140,23872461,52.4926695,13.32808139,1,2002,0,18,100,4,2.98039472,1123,10,100,5,0,0,3002,247,1,0,1,6,9.2
18141,23872921,52.51114103,13.45635998,0,2002,1,100,100,2,2.990099337,1033,33,0,2,1,0,3001,0,1,0,1,3.6,13
18142,23874311,52.59392974,13.32559714,1,2002,1,30,89,12,2.668460218,1085,35,100,2,0,0,3002,171,1,1,1,9.8,3.1
18143,23875354,52.56689337,13.39083388,1,2003,1,22,100,31,2.866723478,1093,0,1000,3,1,0,3003,96,1,1,1,5.3,6.6
18144,23875821,52.5100211,13.45735922,1,2002,3,170,97,6,2.895882267,1033,0,0,2,0,0,3002,0,1,1,0,3.7,13.1
18145,23876403,52.54827742,13.35032176,1,2002,1,29,100,7,2.96619691,1094,4,100,2,0,0,3002,0,1,0,1,4.9,4.7
18146,23877584,52.49980491,13.30023639,1,2002,1,50,88,11,2.647917068,1043,0,0,2,1,0,3002,35,1,1,0,7.4,8.2
18147,23878241,52.48776337,13.35087354,1,2002,0,50,96,5,2.875614712,1110,0,0,4,0,0,3002,0,1,0,1,5.1,10.2
18148,23878511,52.58563127,13.41155562,1,2005,2,130,96,21,2.805292123,1015,70,0,3,1,0,3002,73,1,1,1,7.3,8.1
18149,23878675,52.49021229,13.45246216,1,2002,2,59,94,1,2.845024917,1005,0,0,4,1,0,3002,0,1,0,1,4.6,14.1
18150,23879469,52.48645458,13.35933227,1,2002,1,30,100,3,2.985222767,1110,0,0,4,0,0,3002,310,1,0,1,4.8,10.6
18151,23880908,52.54336446,13.36487437,1,2002,1,32,90,4,2.73039472,1124,0,200,1,1,0,3003,251,1,0,1,3.8,5.8
18152,23885727,52.49029594,13.44358744,1,2002,1,75,98,10,2.902418709,1005,30,500,3,0,0,3001,0,1,1,1,4.2,13.7
18153,23886516,52.55476984,13.41128673,0,2002,1,91,98,11,2.897917068,1097,40,800,1,1,0,3001,4,1,1,1,3.9,8.2
18154,23886821,52.49381366,13.2982829,1,2002,2,65,100,4,2.98039472,1043,0,0,2,0,0,3002,19,1,1,1,7.8,8.8
18155,23887601,52.53489868,13.43666939,1,2002,1,95,94,0,2.85,1098,40,100,2,1,0,3002,0,1,0,1,2.7,10.5
18156,23888008,52.52109697,13.33113735,1,2001,1,20,100,1,2.995024917,1074,15,90,1,1,0,3001,4,1,0,1,5,6.3
18157,23888113,52.51042356,13.39556384,1,2002,1,110,94,0,2.85,1102,0,0,3,0,0,3002,0,1,1,1,1.2,9.8
18158,23889383,52.48993588,13.45283541,1,2002,2,57,97,6,2.895882267,1005,35,300,1,1,0,3003,0,1,1,1,4.7,14.2
18159,23889449,52.51746343,13.46254483,1,2002,1,25,93,6,2.795882267,1031,0,0,6,0,0,3002,0,1,0,1,3.9,13
18160,23892067,52.51513226,13.4386604,1,2002,1,70,94,0,2.85,1058,0,0,2,0,0,3003,91,1,0,1,2.3,11.7
18161,23892103,52.501114,13.45640403,0,2002,1,30,93,6,2.795882267,1033,15,0,3,0,0,3003,0,1,0,1,4.1,13.6
18162,23892751,52.46579678,13.33668078,1,2002,0,52,100,14,2.934679118,1002,0,0,1,0,0,3003,117,1,0,1,7.6,12.3
18163,23893441,52.52925655,13.41312279,0,2002,1,50,94,1,2.845024917,1100,60,500,5,0,0,3002,0,1,1,1,1.2,9.4
18164,23896053,52.53214384,13.41314303,0,2002,1,45,99,20,2.884365377,1100,35,200,2,0,0,3001,42,1,0,1,1.5,9.3
18165,23898321,52.50310779,13.38758254,0,2002,1,40,98,19,2.863479567,1107,10,0,2,0,0,3001,24,1,1,1,2.2,10
18166,23899431,52.46524915,13.33147703,0,2002,1,29,99,30,2.84540911,1002,0,0,2,1,0,3003,59,1,1,1,7.9,12.3
18167,23899715,52.52440518,13.33082401,0,2002,2,55,94,7,2.81619691,1074,45,150,3,0,0,3003,179,1,0,1,5,6
18168,23899752,52.52765627,13.46502968,1,2002,2,100,90,4,2.73039472,1030,0,200,2,0,0,3003,0,1,1,1,4.2,12.6
18169,23899967,52.52223226,13.48309853,1,2002,1,35,94,0,2.85,1009,20,0,1,0,0,3002,10,1,0,1,5.3,14
18170,23900019,52.5360419,13.40619704,1,2002,1,25,90,2,2.740099337,1019,0,0,2,1,0,3002,0,1,0,1,1.8,8.6
18171,23900580,52.5140731,13.31792115,0,2002,1,32,100,12,2.943460218,1091,10,0,2,1,0,3002,65,1,0,1,5.9,6.8
18172,23900814,52.4986724,13.42435141,1,2002,1,70,100,7,2.96619691,1108,30,0,3,0,0,3001,0,1,1,1,2.7,12.1
18173,23901124,52.46863371,13.43717001,1,2003,1,18,100,1,2.995024917,1082,10,0,1,1,0,3003,0,0,0,1,6.1,15.1
18174,23902581,52.54597269,13.39234848,1,2002,1,25,100,3,2.985222767,1018,5,0,2,1,0,3002,0,1,0,1,3,7.3
18175,23908262,52.49322253,13.39073346,1,2002,2,35,100,1,2.995024917,1121,0,0,6,1,0,3002,0,1,1,1,3.1,11
18176,23909254,52.48616158,13.42428051,1,2002,1,85,100,3,2.985222767,1082,0,0,2,1,0,3002,0,1,0,1,4,13.1
18177,23910505,52.5203455,13.33493139,0,2002,2,193,93,3,2.810222767,1074,30,0,2,1,0,3001,164,1,1,1,4.7,6.5
18178,23911359,52.52312252,13.45080167,1,2002,1,29,90,4,2.73039472,1031,10,0,2,1,0,3001,18,1,0,1,3.1,12
18179,23911427,52.4870402,13.39176191,1,2002,1,65,94,0,2.85,1121,30,100,5,0,0,3002,0,1,0,1,3.8,11.6
18180,23912324,52.48463201,13.43621374,1,2002,1,27,100,2,2.990099337,1103,0,0,6,1,0,3001,0,0,0,1,4.5,13.8
18181,23913034,52.46429967,13.48554413,1,2002,1,34,94,0,2.85,1012,80,0,30,0,0,3001,311,1,1,1,8.3,17.7
18182,23916642,52.52091529,13.45174517,1,2002,1,30,72,6,2.270882267,1031,15,100,2,1,0,3003,0,1,0,1,3.2,12.2
18183,23919240,52.50548278,13.28953937,1,2002,1,25,94,0,2.85,1079,0,0,2,0,0,3002,41,1,0,1,8,7.5
18184,23919851,52.55256651,13.38753015,1,2002,1,33,94,1,2.845024917,1087,0,0,2,0,0,3002,0,1,0,1,3.8,6.7
18185,23920913,52.48675252,13.431681,1,2002,1,17,94,0,2.85,1103,0,0,16,1,0,3002,0,1,1,1,4.1,13.4
18186,23921001,52.47566804,13.42194348,1,2002,1,80,100,1,2.995024917,1112,35,200,3,0,0,3002,310,1,0,1,5.1,13.9
18187,23926148,52.51062065,13.45673404,0,2002,2,70,94,13,2.789047715,1033,30,0,2,1,0,3002,2,1,1,1,3.7,13
18188,23932975,52.4705042,13.38454759,1,2002,1,20,100,2,2.990099337,1120,0,0,2,1,0,3003,0,1,0,1,5.7,13
18189,23934610,52.53069554,13.4130566,1,2002,1,38,88,26,2.585525793,1100,20,100,2,1,0,3001,142,1,0,1,1.3,9.3
18190,23935264,52.5117198,13.46567394,1,2002,1,55,100,3,2.985222767,1033,10,100,2,1,0,3002,0,1,0,1,4.2,13.5
18191,23935334,52.56582198,13.41739952,1,2002,1,55,96,11,2.847917068,1092,0,0,1,1,0,3002,0,1,1,1,5.2,8.4
18192,23935520,52.49337718,13.42455304,1,2002,1,42,90,2,2.740099337,1103,25,150,1,0,0,3002,0,1,0,1,3.2,12.5
18193,23937104,52.54052149,13.3507001,0,2002,1,40,60,3,1.985222767,1124,40,0,1,0,0,3003,0,0,0,1,4.3,5.3
18194,23937878,52.47535943,13.38341243,1,2002,0,75,100,13,2.939047715,1120,30,0,2,1,0,3003,15,1,1,1,5.2,12.4
18195,23938455,52.51838572,13.45712001,1,2002,2,30,94,0,2.85,1031,20,150,4,0,0,3002,0,1,0,1,3.5,12.6
18196,23938462,52.54496811,13.4155922,1,2002,1,40,100,23,2.897266801,1050,35,0,3,0,0,3003,33,1,0,1,2.9,8.8
18197,23939036,52.53420383,13.2872062,1,2002,1,25,100,11,2.947917068,1025,4,0,1,0,0,3003,43,1,1,1,8.1,4.4
18198,23940426,52.55127579,13.424396,1,2002,1,30,97,35,2.777344045,1096,12,0,3,1,0,3003,85,1,0,1,3.7,9.1
18199,23942431,52.44685015,13.29303654,1,2002,0,35,97,12,2.868460218,1135,20,150,2,1,0,3001,290,1,1,1,11.1,14
18200,23944305,52.50568727,13.34669347,0,2002,1,90,88,32,2.563074519,1122,20,0,1,1,0,3003,24,1,1,1,4.3,8.3
18201,23944453,52.49857153,13.42388019,1,2002,1,98,100,8,2.961558173,1108,30,200,2,0,0,3002,2,1,1,1,2.7,12.1
18202,23948803,52.4889168,13.40252889,1,2002,1,20,100,5,2.975614712,1121,0,0,3,0,0,3002,0,1,0,1,3.5,11.9
18203,23950686,52.48613645,13.4218582,1,2002,1,35,98,8,2.911558173,1112,10,0,4,1,0,3003,0,1,0,1,3.9,13
18204,23950811,52.48598475,13.42355702,1,2002,1,30,90,5,2.725614712,1112,0,0,3,1,0,3001,0,1,1,1,4,13.1
18205,23951812,52.49371956,13.35226543,1,2002,1,60,99,15,2.905353988,1109,25,0,1,0,0,3001,87,1,1,1,4.6,9.7
18206,23952190,52.53381365,13.37973448,0,2002,1,99,100,1,2.995024917,1019,210,0,60,1,0,3002,280,1,1,1,2.3,7.3
18207,23952887,52.48073573,13.34807765,0,2002,0,35,100,3,2.985222767,1110,15,500,2,0,0,3003,0,1,1,1,5.8,10.9
18208,23955734,52.50349429,13.45311252,1,2002,1,25,98,22,2.851259399,1033,20,0,2,0,0,3003,128,1,0,1,3.7,13.3
18209,23956154,52.50028143,13.36234843,1,2002,4,151,60,2,1.990099337,1122,65,200,2,1,0,3001,23,1,1,1,3.6,9.3
18210,23956462,52.531412,13.41451095,1,2002,1,59,100,8,2.961558173,1100,10,0,3,0,0,3003,0,1,0,1,1.4,9.4
18211,23956546,52.47388213,13.45461869,1,2002,1,25,98,11,2.897917068,1104,10,500,4,0,0,3003,6,1,0,1,6.1,15.5
18212,23957217,52.54163311,13.37638617,1,2002,1,35,98,17,2.871832408,1018,0,0,3,0,0,3003,12,1,0,1,3.1,6.6
18213,23958094,52.48866988,13.42451167,0,2003,1,21,100,1,2.995024917,1121,20,150,29,0,0,3001,0,1,0,1,3.7,12.9
18214,23958113,52.50127213,13.34958023,1,2002,1,30,99,24,2.868313931,1109,4,0,2,0,0,3003,32,1,0,1,4.3,8.8
18215,23962478,52.48446756,13.42891493,1,2002,1,50,94,1,2.845024917,1103,10,0,20,0,0,3001,0,1,1,1,4.3,13.4
18216,23963346,52.55307584,13.41512824,1,2015,1,25,97,22,2.826259399,1096,20,999,3,1,0,3001,61,1,1,1,3.7,8.5
18217,23968791,52.5560902,13.4406329,1,2002,2,80,92,21,2.705292123,1125,25,200,2,1,0,3001,215,1,0,1,4.7,10.1
18218,23969092,52.49423581,13.39970998,1,2002,1,29,90,7,2.71619691,1121,0,100,2,1,0,3002,4,1,0,1,2.9,11.3
18219,23971150,52.50956658,13.46707664,0,2002,1,35,94,0,2.85,1033,0,0,6,0,0,3002,0,1,1,1,4.4,13.7
18220,23973491,52.48585479,13.42671942,1,2002,1,45,76,5,2.375614712,1103,15,0,3,1,0,3001,31,1,0,1,4.1,13.2
18221,23974252,52.53364444,13.40555013,1,2002,1,150,100,3,2.985222767,1019,50,2000,4,0,0,3001,148,1,0,1,1.5,8.7
18222,23974620,52.48804696,13.42336531,1,2002,1,25,89,7,2.69119691,1121,10,0,5,0,0,3002,0,1,0,1,3.8,12.9
18223,23975311,52.53231406,13.431202,0,2002,1,35,93,6,2.795882267,1099,26,0,2,1,0,3001,0,1,1,1,2.2,10.3
